Country,Date,Population,Cases,Active,Recovered,Deaths
French Polynesia,2021-11-01,282502,39733,0,31,428
French Polynesia,2021-12-01,282502,39755,0,31,428
French Polynesia,2022-01-01,282502,40383,0,31,428
French Polynesia,2022-02-01,282502,46528,0,31,429
French Polynesia,2022-03-01,282502,48360,0,31,431
French Polynesia,2022-04-01,282502,48535,0,31,432
French Polynesia,2022-05-01,282502,48568,0,31,432
Gabon,2020-01-01,2277037,12516,918,11517,80
Gabon,2020-02-01,2277037,10430,765,11517,67
Gabon,2020-03-01,2277037,10438,772,11517,67
Gabon,2020-04-01,2277037,10568,868,11544,68
Gabon,2020-05-01,2277037,11758,1723,11806,75
Gabon,2020-06-01,2277037,13127,2231,12485,88
Gabon,2020-07-01,2277037,14052,2336,13390,91
Gabon,2020-08-01,2277037,21309,1464,26453,136
Gabon,2020-09-01,2277037,21387,1116,26453,136
Gabon,2020-10-01,2277037,21454,947,26453,136
Gabon,2020-11-01,2277037,21536,783,26453,138
Gabon,2020-12-01,2277037,21655,751,26453,139
Gabon,2021-01-01,2277037,22047,851,26453,141
Gabon,2021-02-01,2277037,23319,1157,26453,146
Gabon,2021-03-01,2277037,24981,1652,26453,157
Gabon,2021-04-01,2277037,26156,1813,26453,164
Gabon,2021-05-01,2277037,26608,1835,26453,169
Gabon,2021-06-01,2277037,26816,1431,26453,171
Gabon,2021-07-01,2277037,26926,766,26453,173
Gabon,2021-08-01,2277037,27094,743,26453,173
Gabon,2021-09-01,2277037,28516,1756,26453,180
Gabon,2021-10-01,2277037,30306,2843,26453,198
Gabon,2021-11-01,2277037,30912,2954,26453,211
Gabon,2021-12-01,2277037,32397,2300,26453,214
Gabon,2022-01-01,2277037,34106,2485,26453,218
Gabon,2022-02-01,2277037,34312,2237,26453,219
Gabon,2022-03-01,2277037,34326,937,26453,219
Gabon,2022-04-01,2277037,34332,717,26453,219
Gabon,2022-05-01,2277037,34334,715,26453,219
Gambia,2020-01-01,2482904,2652,215,2358,77
Gambia,2020-02-01,2482904,2210,179,2358,64
Gambia,2020-03-01,2482904,2212,181,2358,65
Gambia,2020-04-01,2482904,2215,183,2361,65
Gambia,2020-05-01,2482904,2222,185,2366,65
Gambia,2020-06-01,2482904,2234,189,2369,65
Gambia,2020-07-01,2482904,2416,348,2385,69
Gambia,2020-08-01,2482904,5299,958,5863,159
Gambia,2020-09-01,2482904,5504,921,5863,164
Gambia,2020-10-01,2482904,5535,696,5863,166
Gambia,2020-11-01,2482904,5558,394,5863,168
Gambia,2020-12-01,2482904,5577,286,5863,168
Gambia,2021-01-01,2482904,5674,332,5863,169
Gambia,2021-02-01,2482904,5882,433,5863,177
Gambia,2021-03-01,2482904,6131,433,5863,182
Gambia,2021-04-01,2482904,6277,408,5863,185
Gambia,2021-05-01,2482904,6309,397,5863,186
Gambia,2021-06-01,2482904,6337,288,5863,187
Gambia,2021-07-01,2482904,6881,582,5863,197
Gambia,2021-08-01,2482904,7544,591,5863,233
Gambia,2021-09-01,2482904,7622,302,5863,239
Gambia,2021-10-01,2482904,7633,280,5863,240
Gambia,2021-11-01,2482904,7642,281,5863,241
Gambia,2021-12-01,2482904,7701,317,5863,241
Gambia,2022-01-01,2482904,8258,735,5863,242
Gambia,2022-02-01,2482904,8291,395,5863,248
Gambia,2022-03-01,2482904,8307,286,5863,248
Gambia,2022-04-01,2482904,8309,288,5863,248
Gambia,2022-05-01,2482904,8311,289,5863,248
Georgia,2020-01-01,3981638,331512,303,327840,3368
Georgia,2020-02-01,3981638,276261,253,327840,2807
Georgia,2020-03-01,3981638,276315,297,327848,2807
Georgia,2020-04-01,3981638,276530,427,327914,2810
Georgia,2020-05-01,3981638,276652,436,328082,2813
Georgia,2020-06-01,3981638,276724,333,328158,2814
Georgia,2020-07-01,3981638,276834,354,328209,2815
Georgia,2020-08-01,3981638,552638,528,819140,5615
Georgia,2020-09-01,3981638,554206,1608,819140,5622
Georgia,2020-10-01,3981638,565121,6858,819140,5711
Georgia,2020-11-01,3981638,597337,7469,819140,6031
Georgia,2020-12-01,3981638,627949,10780,819140,6444
Georgia,2021-01-01,3981638,638179,5006,819140,6668
Georgia,2021-02-01,3981638,642395,2343,819140,6779
Georgia,2021-03-01,3981638,646062,2045,819140,6868
Georgia,2021-04-01,3981638,655579,5584,819140,6979
Georgia,2021-05-01,3981638,666796,6143,819140,7200
Georgia,2021-06-01,3981638,674168,4373,819140,7381
Georgia,2021-07-01,3981638,691987,10880,819140,7549
Georgia,2021-08-01,3981638,735412,20860,819140,8078
Georgia,2021-09-01,3981638,756479,16672,819140,8591
Georgia,2021-10-01,3981638,791891,17982,819140,8957
Georgia,2021-11-01,3981638,834023,19903,819140,9627
Georgia,2021-12-01,3981638,863722,16346,819140,10209
Georgia,2022-01-01,3981638,944116,50828,819140,10602
Georgia,2022-02-01,3981638,1087299,76499,819140,10997
Georgia,2022-03-01,3981638,1101557,28091,819140,11191
Georgia,2022-04-01,3981638,1103841,2309,819140,11211
Georgia,2022-05-01,3981638,1103882,827,819140,11213
Germany,2020-01-01,84047070,5240511,340609,4868642,31259
Germany,2020-02-01,84047070,4367130,283871,4868649,26049
Germany,2020-03-01,84047070,4402995,311306,4875082,26436
Germany,2020-04-01,84047070,4448595,320270,4918042,29365
Germany,2020-05-01,84047070,4458810,299055,4934783,30334
Germany,2020-06-01,84047070,4464869,288512,4939882,30559
Germany,2020-07-01,84047070,4471239,287958,4944768,30632
Germany,2020-08-01,84047070,8746742,571321,12076450,52189
Germany,2020-09-01,84047070,8762782,574226,12076450,52256
Germany,2020-10-01,84047070,8842408,623615,12076450,52593
Germany,2020-11-01,84047070,9021733,670696,12076450,54695
Germany,2020-12-01,84047070,9246984,698503,12076450,60494
Germany,2021-01-01,84047070,9407040,690817,12076450,68385
Germany,2021-02-01,84047070,9481932,644492,12076450,72704
Germany,2021-03-01,84047070,9608590,642194,12076450,74829
Germany,2021-04-01,84047070,9795889,672376,12076450,77005
Germany,2021-05-01,84047070,9895118,670744,12076450,78880
Germany,2021-06-01,84047070,9910553,600111,12076450,79651
Germany,2021-07-01,84047070,9924052,575430,12076450,79889
Germany,2021-08-01,84047070,9983618,606576,12076450,80075
Germany,2021-09-01,84047070,10079047,622574,12076450,80582
Germany,2021-10-01,84047070,10201131,643854,12076450,81143
Germany,2021-11-01,84047070,10625619,860450,12076450,83102
Germany,2021-12-01,84047070,11057294,908215,12076450,86642
Germany,2022-01-01,84047070,11963926,1283594,12076450,88566
Germany,2022-02-01,84047070,13606528,1834068,12076450,90205
Germany,2022-03-01,84047070,15741167,2082161,12076450,92405
Germany,2022-04-01,84047070,16919012,2090332,12076450,94357
Germany,2022-05-01,84047070,17256648,1324682,12076450,95026
Ghana,2020-01-01,31707050,46909,1352,45194,362
Ghana,2020-02-01,31707050,39091,1126,45194,302
Ghana,2020-03-01,31707050,39171,1199,45207,304
Ghana,2020-04-01,31707050,40128,2049,45279,310
Ghana,2020-05-01,31707050,43094,3723,46373,320
Ghana,2020-06-01,31707050,47961,5419,50501,358
Ghana,2020-07-01,31707050,56215,3691,57115,388
Ghana,2020-08-01,31707050,81740,2191,98086,640
Ghana,2020-09-01,31707050,82516,1389,98086,648
Ghana,2020-10-01,31707050,82992,1242,98086,654
Ghana,2020-11-01,31707050,84196,1549,98086,655
Ghana,2020-12-01,31707050,85231,1433,98086,659
Ghana,2021-01-01,31707050,89310,2821,98086,686
Ghana,2021-02-01,31707050,94981,3774,98086,750
Ghana,2021-03-01,31707050,97168,2850,98086,795
Ghana,2021-04-01,31707050,97828,1627,98086,807
Ghana,2021-05-01,31707050,98294,1571,98086,809
Ghana,2021-06-01,31707050,98945,1593,98086,813
Ghana,2021-07-01,31707050,101313,2696,98086,822
Ghana,2021-08-01,31707050,106786,3419,98086,893
Ghana,2021-09-01,31707050,109468,3539,98086,933
Ghana,2021-10-01,31707050,110333,2120,98086,939
Ghana,2021-11-01,31707050,110614,1629,98086,951
Ghana,2021-12-01,31707050,114636,4441,98086,979
Ghana,2022-01-01,31707050,119280,5589,98086,1013
Ghana,2022-02-01,31707050,120198,1660,98086,1028
Ghana,2022-03-01,31707050,120631,1257,98086,1029
Ghana,2022-04-01,31707050,120698,1054,98086,1029
Ghana,2022-05-01,31707050,120734,1053,98086,1029
Gibraltar,2020-02-01,33681,6106,484,8381,34
Gibraltar,2020-03-01,33681,6129,501,8381,34
Gibraltar,2020-04-01,33681,6154,505,8381,34
Gibraltar,2020-05-01,33681,6163,491,8381,34
Gibraltar,2020-06-01,33681,6165,491,8381,34
Gibraltar,2020-07-01,33681,6168,487,8381,34
Gibraltar,2020-08-01,33681,6202,507,8381,34
Gibraltar,2020-09-01,33681,6238,503,8381,34
Gibraltar,2020-10-01,33681,6338,535,8381,34
Gibraltar,2020-11-01,33681,6446,533,8381,35
Gibraltar,2020-12-01,33681,6786,749,8381,36
Gibraltar,2021-01-01,33681,7477,923,8381,59
Gibraltar,2021-02-01,33681,7519,586,8381,65
Gibraltar,2021-03-01,33681,7531,495,8381,65
Gibraltar,2021-04-01,33681,7534,490,8381,65
Gibraltar,2021-05-01,33681,7538,487,8381,65
Gibraltar,2021-06-01,33681,7555,494,8381,65
Gibraltar,2021-07-01,33681,7761,618,8381,65
Gibraltar,2021-08-01,33681,7891,597,8381,66
Gibraltar,2021-09-01,33681,7956,518,8381,66
Gibraltar,2021-10-01,33681,8103,552,8381,66
Gibraltar,2021-11-01,33681,8522,748,8381,66
Gibraltar,2021-12-01,33681,9012,776,8381,67
Gibraltar,2022-01-01,33681,10423,1089,8381,67
Gibraltar,2022-02-01,33681,11249,969,8381,67
Gibraltar,2022-03-01,33681,11750,678,8381,67
Gibraltar,2022-04-01,33681,12052,870,8381,68
Gibraltar,2022-05-01,33681,12149,967,8381,68
Greece,2020-01-01,10372964,680385,12640,661752,5991
Greece,2020-02-01,10372964,566990,10536,661752,4993
Greece,2020-03-01,10372964,567644,11074,661773,5017
Greece,2020-04-01,10372964,568283,11317,662302,5063
Greece,2020-05-01,10372964,568446,11049,662302,5080
Greece,2020-06-01,10372964,568692,11188,662302,5089
Greece,2020-07-01,10372964,569142,11494,662302,5094
Greece,2020-08-01,10372964,1136005,21094,1653694,10007
Greece,2020-09-01,10372964,1138724,21433,1653694,10049
Greece,2020-10-01,10372964,1145649,24636,1653694,10127
Greece,2020-11-01,10372964,1167656,30623,1653694,10721
Greece,2020-12-01,10372964,1178849,27257,1653694,11531
Greece,2021-01-01,10372964,1184885,22825,1653694,11851
Greece,2021-02-01,10372964,1196266,26477,1653694,12087
Greece,2021-03-01,10372964,1220462,30432,1653694,12616
Greece,2021-04-01,10372964,1247577,32828,1653694,13379
Greece,2021-05-01,10372964,1266668,31248,1653694,13950
Greece,2021-06-01,10372964,1273384,26415,1653694,14148
Greece,2021-07-01,10372964,1297000,31679,1653694,14232
Greece,2021-08-01,10372964,1328554,33569,1653694,14459
Greece,2021-09-01,10372964,1351155,32548,1653694,14861
Greece,2021-10-01,10372964,1379956,34247,1653694,15231
Greece,2021-11-01,10372964,1445533,48141,1653694,15971
Greece,2021-12-01,10372964,1536183,79084,1653694,16849
Greece,2022-01-01,10372964,1779703,158188,1653694,17752
Greece,2022-02-01,10372964,1939787,101315,1653694,18539
Greece,2022-03-01,10372964,2142709,108412,1653694,19089
Greece,2022-04-01,10372964,2240540,107789,1653694,19636
Greece,2022-05-01,10372964,2262334,45890,1653694,19764
Greenland,2020-01-01,56866,2399,1838,557,4
Greenland,2020-02-01,56866,1999,1531,557,3
Greenland,2020-03-01,56866,2004,1535,558,3
Greenland,2020-04-01,56866,2005,1535,562,3
Greenland,2020-05-01,56866,2006,1532,562,3
Greenland,2020-06-01,56866,2006,1532,562,3
Greenland,2020-07-01,56866,2006,1532,562,3
Greenland,2020-08-01,56866,3999,3063,1387,7
Greenland,2020-09-01,56866,3999,3063,1387,7
Greenland,2020-10-01,56866,4000,3063,1387,7
Greenland,2020-11-01,56866,4001,3063,1387,7
Greenland,2020-12-01,56866,4004,3065,1387,7
Greenland,2021-01-01,56866,4005,3065,1387,7
Greenland,2021-02-01,56866,4005,3063,1387,7
Greenland,2021-03-01,56866,4005,3063,1387,7
Greenland,2021-04-01,56866,4005,3063,1387,7
Greenland,2021-05-01,56866,4008,3065,1387,7
Greenland,2021-06-01,56866,4011,3066,1387,7
Greenland,2021-07-01,56866,4034,3076,1387,7
Greenland,2021-08-01,56866,4106,3097,1387,7
Greenland,2021-09-01,56866,4187,3118,1387,7
Greenland,2021-10-01,56866,4261,3094,1387,7
Greenland,2021-11-01,56866,4480,3170,1387,7
Greenland,2021-12-01,56866,4865,3198,1387,7
Greenland,2022-01-01,56866,7564,5710,1387,8
Greenland,2022-02-01,56866,7900,6042,1387,13
Greenland,2022-03-01,56866,7985,6126,1387,14
Greenland,2022-04-01,56866,7985,6126,1387,14
Greenland,2022-05-01,56866,7985,6126,1387,14
Grenada,2020-01-01,113035,3278,298,2936,44
Grenada,2020-02-01,113035,2731,248,2936,36
Grenada,2020-03-01,113035,2736,252,2936,36
Grenada,2020-04-01,113035,2741,255,2941,36
Grenada,2020-05-01,113035,2743,252,2943,36
Grenada,2020-06-01,113035,2743,250,2945,36
Grenada,2020-07-01,113035,2743,248,2945,36
Grenada,2020-08-01,113035,5464,497,7328,73
Grenada,2020-09-01,113035,5464,496,7328,73
Grenada,2020-10-01,113035,5465,498,7328,73
Grenada,2020-11-01,113035,5469,500,7328,73
Grenada,2020-12-01,113035,5498,515,7328,73
Grenada,2021-01-01,113035,5505,503,7328,74
Grenada,2021-02-01,113035,5505,498,7328,74
Grenada,2021-03-01,113035,5507,497,7328,74
Grenada,2021-04-01,113035,5509,498,7328,74
Grenada,2021-05-01,113035,5509,497,7328,74
Grenada,2021-06-01,113035,5509,496,7328,74
Grenada,2021-07-01,113035,5510,497,7328,74
Grenada,2021-08-01,113035,5635,610,7328,74
Grenada,2021-09-01,113035,7169,1388,7328,120
Grenada,2021-10-01,113035,7402,913,7328,139
Grenada,2021-11-01,113035,7420,538,7328,140
Grenada,2021-12-01,113035,7516,595,7328,140
Grenada,2022-01-01,113035,9568,1637,7328,143
Grenada,2022-02-01,113035,10019,940,7328,145
Grenada,2022-03-01,113035,10126,542,7328,146
Grenada,2022-04-01,113035,10332,623,7328,147
Grenada,2022-05-01,113035,10904,993,7328,147
Guadeloupe,2020-02-01,400191,46803,45704,1214,289
Guadeloupe,2020-03-01,400191,46841,45733,1214,290
Guadeloupe,2020-04-01,400191,46853,45738,1214,293
Guadeloupe,2020-05-01,400191,46857,45719,1214,294
Guadeloupe,2020-06-01,400191,46863,45707,1214,294
Guadeloupe,2020-07-01,400191,46891,45728,1214,294
Guadeloupe,2020-08-01,400191,47226,46009,1214,294
Guadeloupe,2020-09-01,400191,48645,46794,1214,308
Guadeloupe,2020-10-01,400191,49338,47449,1214,331
Guadeloupe,2020-11-01,400191,49584,47688,1214,339
Guadeloupe,2020-12-01,400191,49689,47792,1214,340
Guadeloupe,2021-01-01,400191,49835,47937,1214,340
Guadeloupe,2021-02-01,400191,50051,48152,1214,342
Guadeloupe,2021-03-01,400191,50696,48793,1214,346
Guadeloupe,2021-04-01,400191,51654,49742,1214,355
Guadeloupe,2021-05-01,400191,52313,50390,1214,363
Guadeloupe,2021-06-01,400191,52479,50553,1214,366
Guadeloupe,2021-07-01,400191,53304,51374,1214,370
Guadeloupe,2021-08-01,400191,63263,61234,1214,469
Guadeloupe,2021-09-01,400191,64664,62579,1214,525
Guadeloupe,2021-10-01,400191,64982,62885,1214,536
Guadeloupe,2021-11-01,400191,65218,63120,1214,538
Guadeloupe,2021-12-01,400191,65481,63382,1214,539
Guadeloupe,2022-01-01,400191,81909,79802,1214,547
Guadeloupe,2022-02-01,400191,89017,86889,1214,568
Guadeloupe,2022-03-01,400191,92578,90445,1214,573
Guadeloupe,2022-04-01,400191,93513,91379,1214,574
Guadeloupe,2022-05-01,400191,93513,91379,1214,574
Guatemala,2020-01-01,18239784,190305,4706,181263,4334
Guatemala,2020-02-01,18239784,158587,3922,181263,3612
Guatemala,2020-03-01,18239784,158606,3934,181268,3612
Guatemala,2020-04-01,18239784,158884,4178,181290,3620
Guatemala,2020-05-01,18239784,161073,5992,181557,3665
Guatemala,2020-06-01,18239784,167521,10880,182541,3994
Guatemala,2020-07-01,18239784,181988,17610,194245,4519
Guatemala,2020-08-01,18239784,326763,7862,436932,7557
Guatemala,2020-09-01,18239784,332654,7209,436932,7719
Guatemala,2020-10-01,18239784,338051,6954,436932,7880
Guatemala,2020-11-01,18239784,342759,6623,436932,8027
Guatemala,2020-12-01,18239784,348076,6583,436932,8241
Guatemala,2021-01-01,18239784,355240,7721,436932,8518
Guatemala,2021-02-01,18239784,360252,7078,436932,8768
Guatemala,2021-03-01,18239784,366871,7905,436932,8917
Guatemala,2021-04-01,18239784,377962,10183,436932,9145
Guatemala,2021-05-01,18239784,386877,9744,436932,9358
Guatemala,2021-06-01,18239784,399933,11050,436932,9708
Guatemala,2021-07-01,18239784,424900,16699,436932,10083
Guatemala,2021-08-01,18239784,458831,22273,436932,10612
Guatemala,2021-09-01,18239784,488843,21637,436932,11158
Guatemala,2021-10-01,18239784,502596,13207,436932,11668
Guatemala,2021-11-01,18239784,508066,5944,436932,11951
Guatemala,2021-12-01,18239784,511525,5377,436932,12006
Guatemala,2022-01-01,18239784,532168,17434,436932,12098
Guatemala,2022-02-01,18239784,561295,20918,436932,12296
Guatemala,2022-03-01,18239784,578363,17541,436932,12407
Guatemala,2022-04-01,18239784,584254,7127,436932,12498
Guatemala,2022-05-01,18239784,586031,4945,436932,12567
Guinea,2020-01-01,13480418,10263,330,9825,107
Guinea,2020-02-01,13480418,8552,275,9825,89
Guinea,2020-03-01,13480418,8563,286,9825,89
Guinea,2020-04-01,13480418,9300,855,9957,92
Guinea,2020-05-01,13480418,10405,1102,10637,100
Guinea,2020-06-01,13480418,11248,1118,11555,105
Guinea,2020-07-01,13480418,12122,929,12328,112
Guinea,2020-08-01,13480418,17890,710,21435,183
Guinea,2020-09-01,13480418,18304,597,21435,185
Guinea,2020-10-01,13480418,18777,783,21435,187
Guinea,2020-11-01,13480418,19126,821,21435,189
Guinea,2020-12-01,13480418,19327,632,21435,190
Guinea,2021-01-01,13480418,19602,544,21435,191
Guinea,2021-02-01,13480418,20084,635,21435,193
Guinea,2021-03-01,13480418,21389,1356,21435,205
Guinea,2021-04-01,13480418,22158,1406,21435,211
Guinea,2021-05-01,13480418,22479,1106,21435,217
Guinea,2021-06-01,13480418,22677,913,21435,220
Guinea,2021-07-01,13480418,23316,740,21435,237
Guinea,2021-08-01,13480418,24587,1151,21435,276
Guinea,2021-09-01,13480418,24890,927,21435,290
Guinea,2021-10-01,13480418,24971,688,21435,292
Guinea,2021-11-01,13480418,25010,547,21435,292
Guinea,2021-12-01,13480418,25437,912,21435,294
Guinea,2022-01-01,13480418,26809,1675,21435,303
Guinea,2022-02-01,13480418,26886,1504,21435,310
Guinea,2022-03-01,13480418,26906,1306,21435,310
Guinea,2022-04-01,13480418,26906,314,21435,310
Guinea,2022-05-01,13480418,26952,314,21435,311
Guinea Bissau,2020-02-01,2054599,4111,20,8010,85
Guinea Bissau,2020-03-01,2054599,4115,24,8010,85
Guinea Bissau,2020-04-01,2054599,4213,113,8010,86
Guinea Bissau,2020-05-01,2054599,4739,623,8010,89
Guinea Bissau,2020-06-01,2054599,4938,721,8010,97
Guinea Bissau,2020-07-01,2054599,5101,677,8010,98
Guinea Bissau,2020-08-01,2054599,5213,596,8010,102
Guinea Bissau,2020-09-01,2054599,5273,589,8010,105
Guinea Bissau,2020-10-01,2054599,5317,407,8010,106
Guinea Bissau,2020-11-01,2054599,5331,297,8010,107
Guinea Bissau,2020-12-01,2054599,5337,55,8010,108
Guinea Bissau,2021-01-01,2054599,5428,101,8010,108
Guinea Bissau,2021-02-01,2054599,5742,321,8010,109
Guinea Bissau,2021-03-01,2054599,5936,353,8010,117
Guinea Bissau,2021-04-01,2054599,5978,328,8010,119
Guinea Bissau,2021-05-01,2054599,5994,191,8010,119
Guinea Bissau,2021-06-01,2054599,6040,124,8010,120
Guinea Bissau,2021-07-01,2054599,6350,260,8010,123
Guinea Bissau,2021-08-01,2054599,7010,458,8010,145
Guinea Bissau,2021-09-01,2054599,7164,453,8010,155
Guinea Bissau,2021-10-01,2054599,7178,341,8010,156
Guinea Bissau,2021-11-01,2054599,7331,223,8010,159
Guinea Bissau,2021-12-01,2054599,7353,37,8010,160
Guinea Bissau,2022-01-01,2054599,7904,458,8010,163
Guinea Bissau,2022-02-01,2054599,8111,448,8010,169
Guinea Bissau,2022-03-01,2054599,8185,450,8010,170
Guinea Bissau,2022-04-01,2054599,8212,440,8010,171
Guinea Bissau,2022-05-01,2054599,8222,276,8010,171
Guinea-Bissau,2020-01-01,1972277,996,546,436,13
Guinea-Bissau,2020-02-01,1972277,996,546,436,13
Guinea-Bissau,2020-03-01,1972277,1000,550,436,13
Guinea-Bissau,2020-04-01,1972277,1099,639,446,13
Guinea-Bissau,2020-05-01,1972277,1624,1149,457,17
Guinea-Bissau,2020-06-01,1972277,1823,1247,595,25
Guinea-Bissau,2020-07-01,1972277,1973,1203,838,26
Guyana,2020-01-01,790278,12946,158,12534,254
Guyana,2020-02-01,790278,10788,131,12534,211
Guyana,2020-03-01,790278,10798,141,12534,212
Guyana,2020-04-01,790278,10829,158,12543,216
Guyana,2020-05-01,790278,10865,168,12562,217
Guyana,2020-06-01,790278,10911,191,12579,217
Guyana,2020-07-01,790278,10987,229,12606,221
Guyana,2020-08-01,790278,21882,383,31245,429
Guyana,2020-09-01,790278,22412,582,31245,443
Guyana,2020-10-01,790278,22834,576,31245,458
Guyana,2020-11-01,790278,23249,525,31245,467
Guyana,2020-12-01,790278,23558,479,31245,471
Guyana,2021-01-01,790278,23994,492,31245,475
Guyana,2021-02-01,790278,24309,489,31245,481
Guyana,2021-03-01,790278,24863,554,31245,493
